"run_type","pass","position","threads","search","event","helper","diagnostic"
"measured","7","15","4","699","drained","-","SMPDIAG search=699 event=drained helper_submitted=3 helper_started=3 helper_exited=3 helper_pending=0 helper_exceptions=0 drain_elapsed_ns=1369193200 hashfull=550"
"measured","7","16","2","700","begin","-","SMPDIAG search=700 event=begin threads=2 helpers=1 available_cores=16"
"measured","7","16","2","700","submit","1","SMPDIAG search=700 event=submit helper=1 ms=0 start_depth=2"
"measured","7","16","2","700","start","1","SMPDIAG search=700 event=start helper=1 ms=0"
"measured","7","16","2","700","exit","1","SMPDIAG search=700 event=exit helper=1 submit_ms=0 start_ms=0 exit_ms=2178 abort_ms=2178 bestmove_ms=2178 helper_elapsed_ns=2178642100 helper_nodes=743994 search_elapsed_ns=2178678000 exit_cause=helper-abort completed_depth=13 bestmove=f6e4 exception=- tt_reads=1006276 tt_writes=740211 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","7","16","2","700","bestmove","-","SMPDIAG search=700 event=bestmove source=main-result move=f6e4 legal=true main_depth=13 main_move=f6e4 latest_move=f6e4 main_score_cp=-29 main_nodes=737235 main_qnodes=1923213 main_tt_hits=197099 main_pv=f6e4,d2e4,d5e4,a1b1,b7d5,b1b4 aborted=false helper_submitted=1 helper_started=1 helper_exited=1 helper_pending=0 helper_exceptions=0 abort_ms=2178 bestmove_ms=2178 search_elapsed_ns=2178676300"
"measured","7","16","2","700","drained","-","SMPDIAG search=700 event=drained helper_submitted=1 helper_started=1 helper_exited=1 helper_pending=0 helper_exceptions=0 drain_elapsed_ns=2178805000 hashfull=660"
"measured","7","16","4","701","begin","-","SMPDIAG search=701 event=begin threads=4 helpers=3 available_cores=16"
"measured","7","16","4","701","submit","1","SMPDIAG search=701 event=submit helper=1 ms=0 start_depth=2"
"measured","7","16","4","701","submit","2","SMPDIAG search=701 event=submit helper=2 ms=0 start_depth=1"
"measured","7","16","4","701","submit","3","SMPDIAG search=701 event=submit helper=3 ms=0 start_depth=3"
"measured","7","16","4","701","start","1","SMPDIAG search=701 event=start helper=1 ms=0"
"measured","7","16","4","701","start","2","SMPDIAG search=701 event=start helper=2 ms=0"
"measured","7","16","4","701","start","3","SMPDIAG search=701 event=start helper=3 ms=0"
"measured","7","16","4","701","exit","1","SMPDIAG search=701 event=exit helper=1 submit_ms=0 start_ms=0 exit_ms=1867 abort_ms=1867 bestmove_ms=1867 helper_elapsed_ns=1867820800 helper_nodes=554006 search_elapsed_ns=1867854900 exit_cause=helper-abort completed_depth=13 bestmove=f6e4 exception=- tt_reads=750349 tt_writes=550834 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","7","16","4","701","exit","2","SMPDIAG search=701 event=exit helper=2 submit_ms=0 start_ms=0 exit_ms=1867 abort_ms=1867 bestmove_ms=1867 helper_elapsed_ns=1867818400 helper_nodes=574786 search_elapsed_ns=1867855000 exit_cause=helper-abort completed_depth=13 bestmove=f6e4 exception=- tt_reads=757543 tt_writes=572193 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","7","16","4","701","exit","3","SMPDIAG search=701 event=exit helper=3 submit_ms=0 start_ms=0 exit_ms=1867 abort_ms=1867 bestmove_ms=1867 helper_elapsed_ns=1867814500 helper_nodes=546598 search_elapsed_ns=1867854900 exit_cause=helper-abort completed_depth=13 bestmove=f6e4 exception=- tt_reads=756137 tt_writes=543746 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","7","16","4","701","bestmove","-","SMPDIAG search=701 event=bestmove source=main-result move=f6e4 legal=true main_depth=13 main_move=f6e4 latest_move=f6e4 main_score_cp=-29 main_nodes=492340 main_qnodes=1311971 main_tt_hits=141128 main_pv=f6e4,e1g1,f7f5,f1e1,g6g5 aborted=false helper_submitted=3 helper_started=3 helper_exited=3 helper_pending=0 helper_exceptions=0 abort_ms=1867 bestmove_ms=1867 search_elapsed_ns=1867853500"
"measured","7","16","4","701","drained","-","SMPDIAG search=701 event=drained helper_submitted=3 helper_started=3 helper_exited=3 helper_pending=0 helper_exceptions=0 drain_elapsed_ns=1867970600 hashfull=814"
"measured","7","16","1","702","begin","-","SMPDIAG search=702 event=begin threads=1 helpers=0 available_cores=16"
"measured","7","16","1","702","bestmove","-","SMPDIAG search=702 event=bestmove source=main-result move=d5e4 legal=true main_depth=13 main_move=d5e4 latest_move=d5e4 main_score_cp=-51 main_nodes=815181 main_qnodes=2129931 main_tt_hits=142547 main_pv=d5e4,e1g1,a8c8,f1b1,c8c2,b1b4,f6d5,b4b7,a5b7,g2e4,d5f4,e4c2,f4e2,g1g2 aborted=false helper_submitted=0 helper_started=0 helper_exited=0 helper_pending=0 helper_exceptions=0 abort_ms=2298 bestmove_ms=2298 search_elapsed_ns=2298875500"
"measured","7","16","1","702","drained","-","SMPDIAG search=702 event=drained helper_submitted=0 helper_started=0 helper_exited=0 helper_pending=0 helper_exceptions=0 drain_elapsed_ns=2298929900 hashfull=526"
"measured","7","17","4","703","begin","-","SMPDIAG search=703 event=begin threads=4 helpers=3 available_cores=16"
"measured","7","17","4","703","submit","1","SMPDIAG search=703 event=submit helper=1 ms=0 start_depth=2"
"measured","7","17","4","703","submit","2","SMPDIAG search=703 event=submit helper=2 ms=0 start_depth=1"
"measured","7","17","4","703","submit","3","SMPDIAG search=703 event=submit helper=3 ms=0 start_depth=3"
"measured","7","17","4","703","start","2","SMPDIAG search=703 event=start helper=2 ms=0"
"measured","7","17","4","703","start","1","SMPDIAG search=703 event=start helper=1 ms=0"
"measured","7","17","4","703","start","3","SMPDIAG search=703 event=start helper=3 ms=0"
"measured","7","17","4","703","exit","1","SMPDIAG search=703 event=exit helper=1 submit_ms=0 start_ms=0 exit_ms=1614 abort_ms=1614 bestmove_ms=1614 helper_elapsed_ns=1614384200 helper_nodes=475876 search_elapsed_ns=1614429500 exit_cause=helper-abort completed_depth=12 bestmove=a6a5 exception=- tt_reads=707506 tt_writes=472647 tt_other=1 after_abort=1 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=1 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","7","17","4","703","bestmove","-","SMPDIAG search=703 event=bestmove source=main-result move=b8e8 legal=true main_depth=13 main_move=b8e8 latest_move=b8e8 main_score_cp=-59 main_nodes=449844 main_qnodes=1109724 main_tt_hits=168669 main_pv=b8e8,d4b2,c7c5,e1d1,d7c6 aborted=false helper_submitted=3 helper_started=3 helper_exited=3 helper_pending=0 helper_exceptions=0 abort_ms=1614 bestmove_ms=1614 search_elapsed_ns=1614427100"
"measured","7","17","4","703","exit","2","SMPDIAG search=703 event=exit helper=2 submit_ms=0 start_ms=0 exit_ms=1614 abort_ms=1614 bestmove_ms=1614 helper_elapsed_ns=1614384100 helper_nodes=479062 search_elapsed_ns=1614429400 exit_cause=helper-abort completed_depth=13 bestmove=a6a5 exception=- tt_reads=700463 tt_writes=475560 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","7","17","4","703","exit","3","SMPDIAG search=703 event=exit helper=3 submit_ms=0 start_ms=0 exit_ms=1614 abort_ms=1614 bestmove_ms=1614 helper_elapsed_ns=1614375900 helper_nodes=504100 search_elapsed_ns=1614429800 exit_cause=helper-abort completed_depth=12 bestmove=a6a5 exception=- tt_reads=689851 tt_writes=501244 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","7","17","4","703","drained","-","SMPDIAG search=703 event=drained helper_submitted=3 helper_started=3 helper_exited=3 helper_pending=0 helper_exceptions=0 drain_elapsed_ns=1614504700 hashfull=768"
"measured","7","17","1","704","begin","-","SMPDIAG search=704 event=begin threads=1 helpers=0 available_cores=16"
"measured","7","17","1","704","bestmove","-","SMPDIAG search=704 event=bestmove source=main-result move=a6a5 legal=true main_depth=13 main_move=a6a5 latest_move=a6a5 main_score_cp=-48 main_nodes=467210 main_qnodes=1084544 main_tt_hits=118962 main_pv=a6a5,f4f5,g6e5,d4e5,f6e5,f5f6,a5a4,b3b4,g7f6,f1f6,b8f8,e1f1,f8f6 aborted=false helper_submitted=0 helper_started=0 helper_exited=0 helper_pending=0 helper_exceptions=0 abort_ms=1331 bestmove_ms=1331 search_elapsed_ns=1331548800"
"measured","7","17","1","704","drained","-","SMPDIAG search=704 event=drained helper_submitted=0 helper_started=0 helper_exited=0 helper_pending=0 helper_exceptions=0 drain_elapsed_ns=1331601700 hashfull=327"
"measured","7","17","2","705","begin","-","SMPDIAG search=705 event=begin threads=2 helpers=1 available_cores=16"
"measured","7","17","2","705","submit","1","SMPDIAG search=705 event=submit helper=1 ms=0 start_depth=2"
"measured","7","17","2","705","start","1","SMPDIAG search=705 event=start helper=1 ms=0"
"measured","7","17","2","705","exit","1","SMPDIAG search=705 event=exit helper=1 submit_ms=0 start_ms=0 exit_ms=993 abort_ms=993 bestmove_ms=993 helper_elapsed_ns=993843700 helper_nodes=325751 search_elapsed_ns=993879400 exit_cause=helper-abort completed_depth=13 bestmove=a6a5 exception=- tt_reads=500390 tt_writes=323439 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","7","17","2","705","bestmove","-","SMPDIAG search=705 event=bestmove source=main-result move=a6a5 legal=true main_depth=13 main_move=a6a5 latest_move=a6a5 main_score_cp=-48 main_nodes=321557 main_qnodes=754734 main_tt_hits=124220 main_pv=a6a5,f4f5,g6e5,d4e5,f6e5,f5f6,a5a4,b3b4,g7f6,f1f6 aborted=false helper_submitted=1 helper_started=1 helper_exited=1 helper_pending=0 helper_exceptions=0 abort_ms=993 bestmove_ms=993 search_elapsed_ns=993878700"
"measured","7","17","2","705","drained","-","SMPDIAG search=705 event=drained helper_submitted=1 helper_started=1 helper_exited=1 helper_pending=0 helper_exceptions=0 drain_elapsed_ns=993941200 hashfull=369"
"measured","7","18","1","706","begin","-","SMPDIAG search=706 event=begin threads=1 helpers=0 available_cores=16"
"measured","7","18","1","706","bestmove","-","SMPDIAG search=706 event=bestmove source=main-result move=e2e3 legal=true main_depth=13 main_move=e2e3 latest_move=e2e3 main_score_cp=386 main_nodes=1369277 main_qnodes=3362585 main_tt_hits=278464 main_pv=e2e3,c7c5,g1f3,c5d4,e3d4,f8b4,c1d2,b4e7,f1e2,d5c4,e1g1,c8d7,f3e5,e8g8 aborted=false helper_submitted=0 helper_started=0 helper_exited=0 helper_pending=0 helper_exceptions=0 abort_ms=3759 bestmove_ms=3759 search_elapsed_ns=3759503000"
"measured","7","18","1","706","drained","-","SMPDIAG search=706 event=drained helper_submitted=0 helper_started=0 helper_exited=0 helper_pending=0 helper_exceptions=0 drain_elapsed_ns=3759608200 hashfull=644"
"measured","7","18","2","707","begin","-","SMPDIAG search=707 event=begin threads=2 helpers=1 available_cores=16"
"measured","7","18","2","707","submit","1","SMPDIAG search=707 event=submit helper=1 ms=0 start_depth=2"
"measured","7","18","2","707","start","1","SMPDIAG search=707 event=start helper=1 ms=0"
"measured","7","18","2","707","exit","1","SMPDIAG search=707 event=exit helper=1 submit_ms=0 start_ms=0 exit_ms=2984 abort_ms=2984 bestmove_ms=2984 helper_elapsed_ns=2984873600 helper_nodes=911754 search_elapsed_ns=2984920100 exit_cause=helper-abort completed_depth=13 bestmove=g1f3 exception=- tt_reads=1226348 tt_writes=908911 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","7","18","2","707","bestmove","-","SMPDIAG search=707 event=bestmove source=main-result move=g1f3 legal=true main_depth=13 main_move=g1f3 latest_move=g1f3 main_score_cp=387 main_nodes=900330 main_qnodes=2254829 main_tt_hits=266598 main_pv=g1f3,c7c5,e2e3,c5d4,e3d4,f8b4,c1d2,b4d2,b1d2,c8d7,f1d3,e8g8,c4d5,e6d5 aborted=false helper_submitted=1 helper_started=1 helper_exited=1 helper_pending=0 helper_exceptions=0 abort_ms=2984 bestmove_ms=2984 search_elapsed_ns=2984918800"
"measured","7","18","2","707","drained","-","SMPDIAG search=707 event=drained helper_submitted=1 helper_started=1 helper_exited=1 helper_pending=0 helper_exceptions=0 drain_elapsed_ns=2984962900 hashfull=744"
"measured","7","18","4","708","begin","-","SMPDIAG search=708 event=begin threads=4 helpers=3 available_cores=16"
"measured","7","18","4","708","submit","1","SMPDIAG search=708 event=submit helper=1 ms=0 start_depth=2"
"measured","7","18","4","708","submit","2","SMPDIAG search=708 event=submit helper=2 ms=0 start_depth=1"
"measured","7","18","4","708","submit","3","SMPDIAG search=708 event=submit helper=3 ms=0 start_depth=3"
"measured","7","18","4","708","start","1","SMPDIAG search=708 event=start helper=1 ms=0"
"measured","7","18","4","708","start","2","SMPDIAG search=708 event=start helper=2 ms=0"
"measured","7","18","4","708","start","3","SMPDIAG search=708 event=start helper=3 ms=0"
"measured","7","18","4","708","exit","1","SMPDIAG search=708 event=exit helper=1 submit_ms=0 start_ms=0 exit_ms=1475 abort_ms=1475 bestmove_ms=1475 helper_elapsed_ns=1475895800 helper_nodes=482338 search_elapsed_ns=1475935800 exit_cause=helper-abort completed_depth=13 bestmove=e2e3 exception=- tt_reads=718307 tt_writes=480578 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","7","18","4","708","exit","3","SMPDIAG search=708 event=exit helper=3 submit_ms=0 start_ms=0 exit_ms=1475 abort_ms=1475 bestmove_ms=1475 helper_elapsed_ns=1475887400 helper_nodes=462544 search_elapsed_ns=1475935800 exit_cause=helper-abort completed_depth=13 bestmove=e2e3 exception=- tt_reads=725145 tt_writes=460579 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","7","18","4","708","bestmove","-","SMPDIAG search=708 event=bestmove source=main-result move=e2e3 legal=true main_depth=13 main_move=e2e3 latest_move=e2e3 main_score_cp=385 main_nodes=466905 main_qnodes=1209169 main_tt_hits=225840 main_pv=e2e3,f8e7,c4d5,e8g8,g1f3,e6d5,f1d3 aborted=false helper_submitted=3 helper_started=3 helper_exited=3 helper_pending=0 helper_exceptions=0 abort_ms=1475 bestmove_ms=1475 search_elapsed_ns=1475935000"
"measured","7","18","4","708","exit","2","SMPDIAG search=708 event=exit helper=2 submit_ms=0 start_ms=0 exit_ms=1475 abort_ms=1475 bestmove_ms=1475 helper_elapsed_ns=1475895700 helper_nodes=480264 search_elapsed_ns=1475935800 exit_cause=helper-abort completed_depth=13 bestmove=e2e3 exception=- tt_reads=728355 tt_writes=478421 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","7","18","4","708","drained","-","SMPDIAG search=708 event=drained helper_submitted=3 helper_started=3 helper_exited=3 helper_pending=0 helper_exceptions=0 drain_elapsed_ns=1476017300 hashfull=709"
"measured","7","19","2","709","begin","-","SMPDIAG search=709 event=begin threads=2 helpers=1 available_cores=16"
"measured","7","19","2","709","submit","1","SMPDIAG search=709 event=submit helper=1 ms=0 start_depth=2"
"measured","7","19","2","709","start","1","SMPDIAG search=709 event=start helper=1 ms=0"
"measured","7","19","2","709","exit","1","SMPDIAG search=709 event=exit helper=1 submit_ms=0 start_ms=0 exit_ms=646 abort_ms=646 bestmove_ms=646 helper_elapsed_ns=646343000 helper_nodes=263565 search_elapsed_ns=646369000 exit_cause=helper-abort completed_depth=13 bestmove=a5c3 exception=- tt_reads=423750 tt_writes=260454 tt_other=1 after_abort=1 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=1 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","7","19","2","709","bestmove","-","SMPDIAG search=709 event=bestmove source=main-result move=a5c3 legal=true main_depth=13 main_move=a5c3 latest_move=a5c3 main_score_cp=628 main_nodes=267214 main_qnodes=579015 main_tt_hits=120681 main_pv=a5c3,c8a8,d2f4,f7f5,a4a5 aborted=false helper_submitted=1 helper_started=1 helper_exited=1 helper_pending=0 helper_exceptions=0 abort_ms=646 bestmove_ms=646 search_elapsed_ns=646368400"
"measured","7","19","2","709","drained","-","SMPDIAG search=709 event=drained helper_submitted=1 helper_started=1 helper_exited=1 helper_pending=0 helper_exceptions=0 drain_elapsed_ns=646409400 hashfull=304"
"measured","7","19","4","710","begin","-","SMPDIAG search=710 event=begin threads=4 helpers=3 available_cores=16"
"measured","7","19","4","710","submit","1","SMPDIAG search=710 event=submit helper=1 ms=0 start_depth=2"
"measured","7","19","4","710","submit","2","SMPDIAG search=710 event=submit helper=2 ms=0 start_depth=1"
"measured","7","19","4","710","submit","3","SMPDIAG search=710 event=submit helper=3 ms=0 start_depth=3"
"measured","7","19","4","710","start","1","SMPDIAG search=710 event=start helper=1 ms=0"
"measured","7","19","4","710","start","2","SMPDIAG search=710 event=start helper=2 ms=0"
"measured","7","19","4","710","start","3","SMPDIAG search=710 event=start helper=3 ms=0"
"measured","7","19","4","710","exit","3","SMPDIAG search=710 event=exit helper=3 submit_ms=0 start_ms=0 exit_ms=541 abort_ms=541 bestmove_ms=541 helper_elapsed_ns=541876100 helper_nodes=170068 search_elapsed_ns=541929800 exit_cause=helper-abort completed_depth=12 bestmove=a5c3 exception=- tt_reads=268899 tt_writes=168295 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","7","19","4","710","exit","2","SMPDIAG search=710 event=exit helper=2 submit_ms=0 start_ms=0 exit_ms=541 abort_ms=541 bestmove_ms=541 helper_elapsed_ns=541896300 helper_nodes=186734 search_elapsed_ns=541929400 exit_cause=helper-abort completed_depth=12 bestmove=a5c3 exception=- tt_reads=321784 tt_writes=184179 tt_other=1 after_abort=1 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=1 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","7","19","4","710","bestmove","-","SMPDIAG search=710 event=bestmove source=main-result move=a5c3 legal=true main_depth=13 main_move=a5c3 latest_move=a5c3 main_score_cp=624 main_nodes=196387 main_qnodes=440710 main_tt_hits=122993 main_pv=a5c3,c8a8,a4a5,a8a6,a1b1,g4f3,d2f4,e7d7,b3b4,c5b4 aborted=false helper_submitted=3 helper_started=3 helper_exited=3 helper_pending=0 helper_exceptions=0 abort_ms=541 bestmove_ms=541 search_elapsed_ns=541924600"
"measured","7","19","4","710","exit","1","SMPDIAG search=710 event=exit helper=1 submit_ms=0 start_ms=0 exit_ms=541 abort_ms=541 bestmove_ms=541 helper_elapsed_ns=541897600 helper_nodes=190008 search_elapsed_ns=541929400 exit_cause=helper-abort completed_depth=12 bestmove=a5c3 exception=- tt_reads=334745 tt_writes=187697 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","7","19","4","710","drained","-","SMPDIAG search=710 event=drained helper_submitted=3 helper_started=3 helper_exited=3 helper_pending=0 helper_exceptions=0 drain_elapsed_ns=541997700 hashfull=384"
"measured","7","19","1","711","begin","-","SMPDIAG search=711 event=begin threads=1 helpers=0 available_cores=16"
"measured","7","19","1","711","bestmove","-","SMPDIAG search=711 event=bestmove source=main-result move=a5c3 legal=true main_depth=13 main_move=a5c3 latest_move=a5c3 main_score_cp=640 main_nodes=437737 main_qnodes=1039288 main_tt_hits=140745 main_pv=a5c3,c8b8,a4a5,g4f3,a5a6,e7a7,d2c2,f7f5,c2b2,b8b6,b2a2,b6b8,a2c2 aborted=false helper_submitted=0 helper_started=0 helper_exited=0 helper_pending=0 helper_exceptions=0 abort_ms=1121 bestmove_ms=1121 search_elapsed_ns=1121130400"
"measured","7","19","1","711","drained","-","SMPDIAG search=711 event=drained helper_submitted=0 helper_started=0 helper_exited=0 helper_pending=0 helper_exceptions=0 drain_elapsed_ns=1121178700 hashfull=301"
"measured","7","20","4","712","begin","-","SMPDIAG search=712 event=begin threads=4 helpers=3 available_cores=16"
"measured","7","20","4","712","submit","1","SMPDIAG search=712 event=submit helper=1 ms=0 start_depth=2"
"measured","7","20","4","712","submit","2","SMPDIAG search=712 event=submit helper=2 ms=0 start_depth=1"
"measured","7","20","4","712","submit","3","SMPDIAG search=712 event=submit helper=3 ms=0 start_depth=3"
"measured","7","20","4","712","start","1","SMPDIAG search=712 event=start helper=1 ms=0"
"measured","7","20","4","712","start","2","SMPDIAG search=712 event=start helper=2 ms=0"
"measured","7","20","4","712","start","3","SMPDIAG search=712 event=start helper=3 ms=0"
"measured","7","20","4","712","exit","2","SMPDIAG search=712 event=exit helper=2 submit_ms=0 start_ms=0 exit_ms=254 abort_ms=254 bestmove_ms=254 helper_elapsed_ns=254488100 helper_nodes=104552 search_elapsed_ns=254523800 exit_cause=helper-abort completed_depth=13 bestmove=d7d2 exception=- tt_reads=221806 tt_writes=103083 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","7","20","4","712","bestmove","-","SMPDIAG search=712 event=bestmove source=main-result move=d7d2 legal=true main_depth=13 main_move=d7d2 latest_move=d7d2 main_score_cp=1594 main_nodes=97643 main_qnodes=159129 main_tt_hits=95117 main_pv=d7d2,f1d1,d2c3,a1c1,c3a5,c4d5,a8b8,h2h3,e7e6,d5b3 aborted=false helper_submitted=3 helper_started=3 helper_exited=3 helper_pending=0 helper_exceptions=0 abort_ms=254 bestmove_ms=254 search_elapsed_ns=254523300"
"measured","7","20","4","712","exit","3","SMPDIAG search=712 event=exit helper=3 submit_ms=0 start_ms=0 exit_ms=254 abort_ms=254 bestmove_ms=254 helper_elapsed_ns=254484800 helper_nodes=96202 search_elapsed_ns=254523800 exit_cause=helper-abort completed_depth=13 bestmove=d7d2 exception=- tt_reads=212935 tt_writes=94755 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","7","20","4","712","exit","1","SMPDIAG search=712 event=exit helper=1 submit_ms=0 start_ms=0 exit_ms=254 abort_ms=254 bestmove_ms=254 helper_elapsed_ns=254488300 helper_nodes=98417 search_elapsed_ns=254523800 exit_cause=helper-abort completed_depth=13 bestmove=d7d2 exception=- tt_reads=215171 tt_writes=97116 tt_other=1 after_abort=0 after_generation=0 after_clear=0 after_resize=0 reads_after_abort=0 writes_after_abort=0 other_after_abort=0 reads_after_generation=0 writes_after_generation=0 other_after_generation=0 reads_after_clear=0 writes_after_clear=0 other_after_clear=0 reads_after_resize=0 writes_after_resize=0 other_after_resize=0"
"measured","7","20","4","712","drained","-","SMPDIAG search=712 event=drained helper_submitted=3 helper_started=3 helper_exited=3 helper_pending=0 helper_exceptions=0 drain_elapsed_ns=254598200 hashfull=141"
"measured","7","20","1","713","begin","-","SMPDIAG search=713 event=begin threads=1 helpers=0 available_cores=16"
"measured","7","20","1","713","bestmove","-","SMPDIAG search=713 event=bestmove source=main-result move=d7d2 legal=true main_depth=13 main_move=d7d2 latest_move=d7d2 main_score_cp=1583 main_nodes=150814 main_qnodes=238508 main_tt_hits=80953 main_pv=d7d2,f1d1,d2c3,a1c1,c3a5,c4b3,g7h6,c1b1,e7e6,a2a4,c5c4,b3c2,a5c3 aborted=false helper_submitted=0 helper_started=0 helper_exited=0 helper_pending=0 helper_exceptions=0 abort_ms=337 bestmove_ms=337 search_elapsed_ns=337003400"
"measured","7","20","1","713","drained","-","SMPDIAG search=713 event=drained helper_submitted=0 helper_started=0 helper_exited=0 helper_pending=0 helper_exceptions=0 drain_elapsed_ns=337047600 hashfull=126"
"measured","7","20","2","714","begin","-","SMPDIAG search=714 event=begin threads=2 helpers=1 available_cores=16"
"measured","7","20","2","714","submit","1","SMPDIAG search=714 event=submit helper=1 ms=0 start_depth=2"
"measured","7","20","2","714","start","1","SMPDIAG search=714 event=start helper=1 ms=0"
