"run_type","pass","position","fen","threads","search","main_depth","main_nodes","main_qnodes","main_tt_hits","main_ttd_ms","main_nps_uci","hashfull_depth13","final_hashfull","main_move","bestmove","bestmove_source","legal","total_nodes","total_nps","drain_elapsed_ns","helpers_submitted","helpers_started","helpers_exited","helper_exceptions","info_line","bestmove_diagnostic"
"measured","2","4","rnbqkbnr/p1pppppp/8/1p6/2PP4/8/PP2PPPP/RNBQKBNR b KQkq c3 0 2","2","201","13","164693","413887","73115","428","384796","225","225","b5c4","b5c4","main-result","true","328089","763961.687","429457400","1","1","1","0","info depth 13 seldepth 23 score cp -31 nodes 164693 nps 384796 time 428 hashfull 225 pv b5c4 e2e4 c8a6 g1f3 e7e6 d1a4 c7c6 f1c4 a6c4 a4c4 d7d5 c4d3","{move=b5c4, main_pv=b5c4,e2e4,c8a6,g1f3,e7e6,d1a4,c7c6,f1c4,a6c4,a4c4,d7d5,c4d3, helper_submitted=1, aborted=false, helper_exited=1, helper_exceptions=0, search_elapsed_ns=429326900, helper_started=1, main_score_cp=-31, main_qnodes=413887, source=main-result, main_tt_hits=73115, abort_ms=429, main_move=b5c4, main_nodes=164693, search=201, main_depth=13, legal=true, helper_pending=0, bestmove_ms=429, event=bestmove, latest_move=b5c4}"
"measured","2","5","r1bq1r1k/1pp1n1pp/1p1p4/4p2b/2B1P3/P1N1NP2/1PP3PP/R1BQ1RK1 w - - 2 14","1","202","13","1549645","3889617","292659","4497","344595","720","720","d1d3","d1d3","main-result","true","1549645","344467.840","4498663800","0","0","0","0","info depth 13 seldepth 25 score cp 416 nodes 1549645 nps 344595 time 4497 hashfull 720 pv d1d3 h7h6 c1d2 h5f7 c4f7","{move=d1d3, main_pv=d1d3,h7h6,c1d2,h5f7,c4f7, helper_submitted=0, aborted=false, helper_exited=0, helper_exceptions=0, search_elapsed_ns=4498538400, helper_started=0, main_score_cp=416, main_qnodes=3889617, source=main-result, main_tt_hits=292659, abort_ms=4498, main_move=d1d3, main_nodes=1549645, search=202, main_depth=13, legal=true, helper_pending=0, bestmove_ms=4498, event=bestmove, latest_move=d1d3}"
"measured","2","5","r1bq1r1k/1pp1n1pp/1p1p4/4p2b/2B1P3/P1N1NP2/1PP3PP/R1BQ1RK1 w - - 2 14","2","203","13","580922","1376707","181486","1625","357490","615","615","d1d3","d1d3","main-result","true","1157753","711762.879","1626599300","1","1","1","0","info depth 13 seldepth 21 score cp 419 nodes 580922 nps 357490 time 1625 hashfull 615 pv d1d3 h5f7 c4f7 f8f7 b2b3 c8e6 c1b2 f7f8 g1h1","{move=d1d3, main_pv=d1d3,h5f7,c4f7,f8f7,b2b3,c8e6,c1b2,f7f8,g1h1, helper_submitted=1, aborted=false, helper_exited=1, helper_exceptions=0, search_elapsed_ns=1626477300, helper_started=1, main_score_cp=419, main_qnodes=1376707, source=main-result, main_tt_hits=181486, abort_ms=1626, main_move=d1d3, main_nodes=580922, search=203, main_depth=13, legal=true, helper_pending=0, bestmove_ms=1626, event=bestmove, latest_move=d1d3}"
"measured","2","5","r1bq1r1k/1pp1n1pp/1p1p4/4p2b/2B1P3/P1N1NP2/1PP3PP/R1BQ1RK1 w - - 2 14","4","204","13","348265","819926","118074","1063","327624","651","651","d1d3","d1d3","main-result","true","1390055","1305991.832","1064367300","3","3","3","0","info depth 13 seldepth 21 score cp 419 nodes 348265 nps 327624 time 1063 hashfull 651 pv d1d3 c7c6 c1d2 b6b5 c4b3 h5f7 b3f7 f8f7 a3a4 b5a4 e3c4 f7f6 c3a4","{move=d1d3, main_pv=d1d3,c7c6,c1d2,b6b5,c4b3,h5f7,b3f7,f8f7,a3a4,b5a4,e3c4,f7f6,c3a4, helper_submitted=3, aborted=false, helper_exited=3, helper_exceptions=0, search_elapsed_ns=1064237100, helper_started=3, main_score_cp=419, main_qnodes=819926, source=main-result, main_tt_hits=118074, abort_ms=1064, main_move=d1d3, main_nodes=348265, search=204, main_depth=13, legal=true, helper_pending=0, bestmove_ms=1064, event=bestmove, latest_move=d1d3}"
"measured","2","6","r3r1k1/2p2ppp/p1p1bn2/8/1q2P3/2NPQN2/PPP3PP/R4RK1 b - - 2 24","2","205","13","385208","841537","201684","1132","340289","370","370","b4b2","b4b2","main-result","true","776416","684723.692","1133911400","1","1","1","0","info depth 13 seldepth 22 score cp -33 nodes 385208 nps 340289 time 1132 hashfull 370 pv b4b2 d3d4 e6c4 a1b1 b2a3 f1e1 c4b5 e3d2 a8b8 g1h1 h7h6 f3e5 a3e7 a2a4","{move=b4b2, main_pv=b4b2,d3d4,e6c4,a1b1,b2a3,f1e1,c4b5,e3d2,a8b8,g1h1,h7h6,f3e5,a3e7,a2a4, helper_submitted=1, aborted=false, helper_exited=1, helper_exceptions=0, search_elapsed_ns=1133690500, helper_started=1, main_score_cp=-33, main_qnodes=841537, source=main-result, main_tt_hits=201684, abort_ms=1133, main_move=b4b2, main_nodes=385208, search=205, main_depth=13, legal=true, helper_pending=0, bestmove_ms=1133, event=bestmove, latest_move=b4b2}"
"measured","2","6","r3r1k1/2p2ppp/p1p1bn2/8/1q2P3/2NPQN2/PPP3PP/R4RK1 b - - 2 24","4","206","13","377318","804259","213995","1094","344897","566","566","b4b2","b4b2","main-result","true","1500024","1369007.392","1095701900","3","3","3","0","info depth 13 seldepth 23 score cp -43 nodes 377318 nps 344897 time 1094 hashfull 566 pv b4b2 d3d4 a8b8 f3e5 c6c5 d4d5 e6d5 e4d5 f6g4 e3c5 g4e5 a1b1 b2c2 b1b8","{move=b4b2, main_pv=b4b2,d3d4,a8b8,f3e5,c6c5,d4d5,e6d5,e4d5,f6g4,e3c5,g4e5,a1b1,b2c2,b1b8, helper_submitted=3, aborted=false, helper_exited=3, helper_exceptions=0, search_elapsed_ns=1095518300, helper_started=3, main_score_cp=-43, main_qnodes=804259, source=main-result, main_tt_hits=213995, abort_ms=1095, main_move=b4b2, main_nodes=377318, search=206, main_depth=13, legal=true, helper_pending=0, bestmove_ms=1095, event=bestmove, latest_move=b4b2}"
"measured","2","6","r3r1k1/2p2ppp/p1p1bn2/8/1q2P3/2NPQN2/PPP3PP/R4RK1 b - - 2 24","1","207","13","634214","1300189","229620","1689","375496","408","408","b4b2","b4b2","main-result","true","634214","375240.540","1690153200","0","0","0","0","info depth 13 seldepth 23 score cp -43 nodes 634214 nps 375496 time 1689 hashfull 408 pv b4b2 e3d2 b2b6 g1h1 a8b8 d3d4 c6c5 a1b1 b6a5 d4d5 b8b1 f1b1","{move=b4b2, main_pv=b4b2,e3d2,b2b6,g1h1,a8b8,d3d4,c6c5,a1b1,b6a5,d4d5,b8b1,f1b1, helper_submitted=0, aborted=false, helper_exited=0, helper_exceptions=0, search_elapsed_ns=1690029300, helper_started=0, main_score_cp=-43, main_qnodes=1300189, source=main-result, main_tt_hits=229620, abort_ms=1690, main_move=b4b2, main_nodes=634214, search=207, main_depth=13, legal=true, helper_pending=0, bestmove_ms=1690, event=bestmove, latest_move=b4b2}"
"measured","2","7","r1bb4/3n1k2/p3p3/1p1pPp2/1Pp5/2P2N1B/P4PPP/4RK2 w - - 2 21","4","208","13","583181","1506734","222895","1521","383419","794","794","h3f5","h3f5","main-result","true","2329342","1529973.019","1522472600","3","3","3","0","info depth 13 seldepth 26 score cp -292 nodes 583181 nps 383419 time 1521 hashfull 794 pv h3f5 a6a5 f5h3 a5b4 c3b4 a8a2 f3d4 d7b6 d4b5 c8d7","{move=h3f5, main_pv=h3f5,a6a5,f5h3,a5b4,c3b4,a8a2,f3d4,d7b6,d4b5,c8d7, helper_submitted=3, aborted=false, helper_exited=3, helper_exceptions=0, search_elapsed_ns=1522314700, helper_started=3, main_score_cp=-292, main_qnodes=1506734, source=main-result, main_tt_hits=222895, abort_ms=1522, main_move=h3f5, main_nodes=583181, search=208, main_depth=13, legal=true, helper_pending=0, bestmove_ms=1522, event=bestmove, latest_move=h3f5}"
"measured","2","7","r1bb4/3n1k2/p3p3/1p1pPp2/1Pp5/2P2N1B/P4PPP/4RK2 w - - 2 21","1","209","13","994398","2473757","160864","2368","419931","574","574","h3f5","h3f5","main-result","true","994398","419667.010","2369492900","0","0","0","0","info depth 13 seldepth 26 score cp -295 nodes 994398 nps 419931 time 2368 hashfull 574 pv h3f5 a6a5 a2a3 e6f5 e5e6 f7f6 e6d7 c8d7 f3e5 d7e6 e5c6 d8c7 c6d4 e6d7 h2h4","{move=h3f5, main_pv=h3f5,a6a5,a2a3,e6f5,e5e6,f7f6,e6d7,c8d7,f3e5,d7e6,e5c6,d8c7,c6d4,e6d7,h2h4, helper_submitted=0, aborted=false, helper_exited=0, helper_exceptions=0, search_elapsed_ns=2369369700, helper_started=0, main_score_cp=-295, main_qnodes=2473757, source=main-result, main_tt_hits=160864, abort_ms=2369, main_move=h3f5, main_nodes=994398, search=209, main_depth=13, legal=true, helper_pending=0, bestmove_ms=2369, event=bestmove, latest_move=h3f5}"
"measured","2","7","r1bb4/3n1k2/p3p3/1p1pPp2/1Pp5/2P2N1B/P4PPP/4RK2 w - - 2 21","2","210","13","552171","1345409","124078","1307","422472","618","618","f3d4","f3d4","main-result","true","1096144","837585.598","1308694900","1","1","1","0","info depth 13 seldepth 26 score cp -286 nodes 552171 nps 422472 time 1307 hashfull 618 pv f3d4 d7b6 f2f4 b6a4 e1e3 a4b2 g2g4 f5g4 h3g4 b2d3 f4f5 e6f5 g4f5","{move=f3d4, main_pv=f3d4,d7b6,f2f4,b6a4,e1e3,a4b2,g2g4,f5g4,h3g4,b2d3,f4f5,e6f5,g4f5, helper_submitted=1, aborted=false, helper_exited=1, helper_exceptions=0, search_elapsed_ns=1308576700, helper_started=1, main_score_cp=-286, main_qnodes=1345409, source=main-result, main_tt_hits=124078, abort_ms=1308, main_move=f3d4, main_nodes=552171, search=210, main_depth=13, legal=true, helper_pending=0, bestmove_ms=1308, event=bestmove, latest_move=f3d4}"
"measured","2","8","r1bq1rk1/ppp1nppp/4n3/3p3Q/3P4/1BP1B3/PP1N2PP/R4RK1 w - - 1 16","1","211","13","944419","1841645","307182","2426","389290","560","560","b3c2","b3c2","main-result","true","944419","389068.179","2427386900","0","0","0","0","info depth 13 seldepth 22 score cp 16 nodes 944419 nps 389290 time 2426 hashfull 560 pv b3c2 e7g6 d2f3 c7c6 f3e5 c8d7 a1e1 a7a6","{move=b3c2, main_pv=b3c2,e7g6,d2f3,c7c6,f3e5,c8d7,a1e1,a7a6, helper_submitted=0, aborted=false, helper_exited=0, helper_exceptions=0, search_elapsed_ns=2427266100, helper_started=0, main_score_cp=16, main_qnodes=1841645, source=main-result, main_tt_hits=307182, abort_ms=2427, main_move=b3c2, main_nodes=944419, search=211, main_depth=13, legal=true, helper_pending=0, bestmove_ms=2427, event=bestmove, latest_move=b3c2}"
"measured","2","8","r1bq1rk1/ppp1nppp/4n3/3p3Q/3P4/1BP1B3/PP1N2PP/R4RK1 w - - 1 16","2","212","13","950467","1920279","335475","2515","377919","757","757","b3c2","b3c2","main-result","true","1892640","752055.672","2516622200","1","1","1","0","info depth 13 seldepth 24 score cp 20 nodes 950467 nps 377919 time 2515 hashfull 757 pv b3c2","{move=b3c2, main_pv=b3c2, helper_submitted=1, aborted=false, helper_exited=1, helper_exceptions=0, search_elapsed_ns=2516473100, helper_started=1, main_score_cp=20, main_qnodes=1920279, source=main-result, main_tt_hits=335475, abort_ms=2516, main_move=b3c2, main_nodes=950467, search=212, main_depth=13, legal=true, helper_pending=0, bestmove_ms=2516, event=bestmove, latest_move=b3c2}"
"measured","2","8","r1bq1rk1/ppp1nppp/4n3/3p3Q/3P4/1BP1B3/PP1N2PP/R4RK1 w - - 1 16","4","213","13","639030","1295717","331836","1803","354425","818","818","b3c2","b3c2","main-result","true","2533763","1403872.657","1804838200","3","3","3","0","info depth 13 seldepth 22 score cp 13 nodes 639030 nps 354425 time 1803 hashfull 818 pv b3c2 e7g6 d2f3 d8d6 f3e5 c8d7 a2a4 a8e8 a1e1 a7a6 f1f2 b7b6 e5d7","{move=b3c2, main_pv=b3c2,e7g6,d2f3,d8d6,f3e5,c8d7,a2a4,a8e8,a1e1,a7a6,f1f2,b7b6,e5d7, helper_submitted=3, aborted=false, helper_exited=3, helper_exceptions=0, search_elapsed_ns=1804707900, helper_started=3, main_score_cp=13, main_qnodes=1295717, source=main-result, main_tt_hits=331836, abort_ms=1804, main_move=b3c2, main_nodes=639030, search=213, main_depth=13, legal=true, helper_pending=0, bestmove_ms=1804, event=bestmove, latest_move=b3c2}"
"measured","2","9","6k1/3r4/2R5/P5pp/3b4/6P1/5PK1/8 w - - 1 45","2","214","13","183357","419226","73878","349","525378","206","206","c6g6","c6g6","main-result","true","368397","1050526.636","350678400","1","1","1","0","info depth 13 seldepth 24 score cp -117 nodes 183357 nps 525378 time 349 hashfull 206 pv c6g6 d7g7 g6d6 d4a7 d6d5 g7g6 d5d8 g8h7 d8d7 g6g7 d7g7","{move=c6g6, main_pv=c6g6,d7g7,g6d6,d4a7,d6d5,g7g6,d5d8,g8h7,d8d7,g6g7,d7g7, helper_submitted=1, aborted=false, helper_exited=1, helper_exceptions=0, search_elapsed_ns=350436100, helper_started=1, main_score_cp=-117, main_qnodes=419226, source=main-result, main_tt_hits=73878, abort_ms=350, main_move=c6g6, main_nodes=183357, search=214, main_depth=13, legal=true, helper_pending=0, bestmove_ms=350, event=bestmove, latest_move=c6g6}"
"measured","2","9","6k1/3r4/2R5/P5pp/3b4/6P1/5PK1/8 w - - 1 45","4","215","13","190745","457428","79994","377","505954","437","437","c6g6","c6g6","main-result","true","771120","2038587.011","378262000","3","3","3","0","info depth 13 seldepth 26 score cp -112 nodes 190745 nps 505954 time 377 hashfull 437 pv c6g6 d7g7","{move=c6g6, main_pv=c6g6,d7g7, helper_submitted=3, aborted=false, helper_exited=3, helper_exceptions=0, search_elapsed_ns=378125900, helper_started=3, main_score_cp=-112, main_qnodes=457428, source=main-result, main_tt_hits=79994, abort_ms=378, main_move=c6g6, main_nodes=190745, search=215, main_depth=13, legal=true, helper_pending=0, bestmove_ms=378, event=bestmove, latest_move=c6g6}"
"measured","2","9","6k1/3r4/2R5/P5pp/3b4/6P1/5PK1/8 w - - 1 45","1","216","13","258683","591758","78893","476","543451","175","175","c6g6","c6g6","main-result","true","258683","541603.062","477624700","0","0","0","0","info depth 13 seldepth 25 score cp -110 nodes 258683 nps 543451 time 476 hashfull 175 pv c6g6 d7g7 g6d6 d4a7 d6d5 g8f7 d5d6 f7e7 d6c6 g7f7 c6c7 e7f6 c7f7 f6f7 a5a6 a7c5","{move=c6g6, main_pv=c6g6,d7g7,g6d6,d4a7,d6d5,g8f7,d5d6,f7e7,d6c6,g7f7,c6c7,e7f6,c7f7,f6f7,a5a6,a7c5, helper_submitted=0, aborted=false, helper_exited=0, helper_exceptions=0, search_elapsed_ns=477480800, helper_started=0, main_score_cp=-110, main_qnodes=591758, source=main-result, main_tt_hits=78893, abort_ms=477, main_move=c6g6, main_nodes=258683, search=216, main_depth=13, legal=true, helper_pending=0, bestmove_ms=477, event=bestmove, latest_move=c6g6}"
"measured","2","10","r1bq1rk1/pp2ppbp/2np1np1/8/3NP3/2N1BP2/PPPQ2PP/R4RK1 b - - 0 10","4","217","13","698568","1999754","134011","2113","330604","900","900","c6d4","c6d4","main-result","true","2760291","1305646.857","2114117600","3","3","3","0","info depth 13 seldepth 22 score cp 431 nodes 698568 nps 330604 time 2113 hashfull 900 pv c6d4 e3d4 b7b6 d4e3 c8a6 f1d1 d8c7 e3h6 c7c5 g1h1 a8c8 a2a3 a6b5 h6g7","{move=c6d4, main_pv=c6d4,e3d4,b7b6,d4e3,c8a6,f1d1,d8c7,e3h6,c7c5,g1h1,a8c8,a2a3,a6b5,h6g7, helper_submitted=3, aborted=false, helper_exited=3, helper_exceptions=0, search_elapsed_ns=2113853800, helper_started=3, main_score_cp=431, main_qnodes=1999754, source=main-result, main_tt_hits=134011, abort_ms=2113, main_move=c6d4, main_nodes=698568, search=217, main_depth=13, legal=true, helper_pending=0, bestmove_ms=2113, event=bestmove, latest_move=c6d4}"
"measured","2","10","r1bq1rk1/pp2ppbp/2np1np1/8/3NP3/2N1BP2/PPPQ2PP/R4RK1 b - - 0 10","1","218","13","1463870","4049839","212661","4154","352400","697","697","c6d4","c6d4","main-result","true","1463870","352298.130","4155202300","0","0","0","0","info depth 13 seldepth 22 score cp 432 nodes 1463870 nps 352400 time 4154 hashfull 697 pv c6d4 e3d4 d8a5 a2a3 c8e6 b2b4 a5c7 a3a4 a7a6 a4a5 a8c8 h2h3 c7d7","{move=c6d4, main_pv=c6d4,e3d4,d8a5,a2a3,c8e6,b2b4,a5c7,a3a4,a7a6,a4a5,a8c8,h2h3,c7d7, helper_submitted=0, aborted=false, helper_exited=0, helper_exceptions=0, search_elapsed_ns=4155078800, helper_started=0, main_score_cp=432, main_qnodes=4049839, source=main-result, main_tt_hits=212661, abort_ms=4155, main_move=c6d4, main_nodes=1463870, search=218, main_depth=13, legal=true, helper_pending=0, bestmove_ms=4155, event=bestmove, latest_move=c6d4}"
"measured","2","10","r1bq1rk1/pp2ppbp/2np1np1/8/3NP3/2N1BP2/PPPQ2PP/R4RK1 b - - 0 10","2","219","13","993849","2751187","181186","2866","346772","826","826","a7a6","a7a6","main-result","true","1961244","683890.544","2867774700","1","1","1","0","info depth 13 seldepth 22 score cp 428 nodes 993849 nps 346772 time 2866 hashfull 826 pv a7a6","{move=a7a6, main_pv=a7a6, helper_submitted=1, aborted=false, helper_exited=1, helper_exceptions=0, search_elapsed_ns=2867654100, helper_started=1, main_score_cp=428, main_qnodes=2751187, source=main-result, main_tt_hits=181186, abort_ms=2867, main_move=a7a6, main_nodes=993849, search=219, main_depth=13, legal=true, helper_pending=0, bestmove_ms=2867, event=bestmove, latest_move=a7a6}"
"measured","2","11","8/p7/1p2k1p1/2p5/2P1b3/1P3P2/P2K4/8 b - - 0 38","1","220","13","106151","123121","65708","134","792171","54","54","e4f3","e4f3","main-result","true","106151","782202.068","135707900","0","0","0","0","info depth 13 seldepth 22 score cp 583 nodes 106151 nps 792171 time 134 hashfull 54 pv e4f3 d2e3 f3c6 e3f4 e6f6 f4g3 g6g5 g3g4 c6d7 g4f3 f6e5 a2a3 g5g4 f3g3 a7a5 a3a4 d7f5","{move=e4f3, main_pv=e4f3,d2e3,f3c6,e3f4,e6f6,f4g3,g6g5,g3g4,c6d7,g4f3,f6e5,a2a3,g5g4,f3g3,a7a5,a3a4,d7f5, helper_submitted=0, aborted=false, helper_exited=0, helper_exceptions=0, search_elapsed_ns=135588000, helper_started=0, main_score_cp=583, main_qnodes=123121, source=main-result, main_tt_hits=65708, abort_ms=135, main_move=e4f3, main_nodes=106151, search=220, main_depth=13, legal=true, helper_pending=0, bestmove_ms=135, event=bestmove, latest_move=e4f3}"
"measured","2","11","8/p7/1p2k1p1/2p5/2P1b3/1P3P2/P2K4/8 b - - 0 38","2","221","13","105680","123757","64087","136","777058","82","82","e4f3","e4f3","main-result","true","209559","1527072.955","137229200","1","1","1","0","info depth 13 seldepth 22 score cp 583 nodes 105680 nps 777058 time 136 hashfull 82 pv e4f3 d2e3 f3c6 e3f4 e6f6 f4g3 g6g5 g3g4 c6d7 g4f3 f6e5 a2a3 g5g4 f3g3 d7f5 a3a4","{move=e4f3, main_pv=e4f3,d2e3,f3c6,e3f4,e6f6,f4g3,g6g5,g3g4,c6d7,g4f3,f6e5,a2a3,g5g4,f3g3,d7f5,a3a4, helper_submitted=1, aborted=false, helper_exited=1, helper_exceptions=0, search_elapsed_ns=136902800, helper_started=1, main_score_cp=583, main_qnodes=123757, source=main-result, main_tt_hits=64087, abort_ms=136, main_move=e4f3, main_nodes=105680, search=221, main_depth=13, legal=true, helper_pending=0, bestmove_ms=136, event=bestmove, latest_move=e4f3}"
"measured","2","11","8/p7/1p2k1p1/2p5/2P1b3/1P3P2/P2K4/8 b - - 0 38","4","222","13","110504","138582","68242","150","736693","87","87","e4f3","e4f3","main-result","true","432549","2849038.484","151822800","3","3","3","0","info depth 13 seldepth 23 score cp 601 nodes 110504 nps 736693 time 150 hashfull 87 pv e4f3 d2e3 f3c6 a2a3 g6g5 b3b4 e6e5 e3f2 g5g4 b4b5 c6e4 f2g3 e4f5 a3a4","{move=e4f3, main_pv=e4f3,d2e3,f3c6,a2a3,g6g5,b3b4,e6e5,e3f2,g5g4,b4b5,c6e4,f2g3,e4f5,a3a4, helper_submitted=3, aborted=false, helper_exited=3, helper_exceptions=0, search_elapsed_ns=151695200, helper_started=3, main_score_cp=601, main_qnodes=138582, source=main-result, main_tt_hits=68242, abort_ms=151, main_move=e4f3, main_nodes=110504, search=222, main_depth=13, legal=true, helper_pending=0, bestmove_ms=151, event=bestmove, latest_move=e4f3}"
"measured","2","12","8/8/6k1/8/5P2/4K1P1/8/8 b - - 0 65","2","223","13","24381","27430","23767","31","786483","15","15","g6f5","g6f5","main-result","true","48870","1524866.843","32048700","1","1","1","0","info depth 13 seldepth 21 score cp -468 nodes 24381 nps 786483 time 31 hashfull 15 pv g6f5 e3f3 f5f6 g3g4 f6e6 f4f5 e6d6 g4g5 d6e5 g5g6 e5f6 f3g4 f6e7 g6g7 e7f7","{move=g6f5, main_pv=g6f5,e3f3,f5f6,g3g4,f6e6,f4f5,e6d6,g4g5,d6e5,g5g6,e5f6,f3g4,f6e7,g6g7,e7f7, helper_submitted=1, aborted=false, helper_exited=1, helper_exceptions=0, search_elapsed_ns=31893500, helper_started=1, main_score_cp=-468, main_qnodes=27430, source=main-result, main_tt_hits=23767, abort_ms=31, main_move=g6f5, main_nodes=24381, search=223, main_depth=13, legal=true, helper_pending=0, bestmove_ms=31, event=bestmove, latest_move=g6f5}"
"measured","2","12","8/8/6k1/8/5P2/4K1P1/8/8 b - - 0 65","4","224","13","23892","27386","20900","24","995500","17","17","g6f5","g6f5","main-result","true","95928","3813991.953","25151600","3","3","3","0","info depth 13 seldepth 21 score cp -439 nodes 23892 nps 995500 time 24 hashfull 17 pv g6f5 e3f3 f5f6 g3g4 f6e6 f4f5 e6e7 g4g5 e7f7 f5f6 f7e6 f3g4","{move=g6f5, main_pv=g6f5,e3f3,f5f6,g3g4,f6e6,f4f5,e6e7,g4g5,e7f7,f5f6,f7e6,f3g4, helper_submitted=3, aborted=false, helper_exited=3, helper_exceptions=0, search_elapsed_ns=25037100, helper_started=3, main_score_cp=-439, main_qnodes=27386, source=main-result, main_tt_hits=20900, abort_ms=25, main_move=g6f5, main_nodes=23892, search=224, main_depth=13, legal=true, helper_pending=0, bestmove_ms=25, event=bestmove, latest_move=g6f5}"
"measured","2","12","8/8/6k1/8/5P2/4K1P1/8/8 b - - 0 65","1","225","13","19151","23591","14566","18","1063944","15","15","g6f5","g6f5","main-result","true","19151","972541.731","19691700","0","0","0","0","info depth 13 seldepth 20 score cp -399 nodes 19151 nps 1063944 time 18 hashfull 15 pv g6f5 e3d4 f5e6 g3g4","{move=g6f5, main_pv=g6f5,e3d4,f5e6,g3g4, helper_submitted=0, aborted=false, helper_exited=0, helper_exceptions=0, search_elapsed_ns=19598400, helper_started=0, main_score_cp=-399, main_qnodes=23591, source=main-result, main_tt_hits=14566, abort_ms=19, main_move=g6f5, main_nodes=19151, search=225, main_depth=13, legal=true, helper_pending=0, bestmove_ms=19, event=bestmove, latest_move=g6f5}"
"measured","2","13","8/2p5/3p4/KP5r/1R3p1k/8/4P1P1/8 w - - 0 1","4","226","13","79510","161166","42365","137","580364","139","139","b4f4","b4f4","main-result","true","302008","2173099.326","138975700","3","3","3","0","info depth 13 seldepth 26 score cp 19 nodes 79510 nps 580364 time 137 hashfull 139 pv b4f4 h4g3 f4c4 h5c5 c4c5 d6c5 e2e3 g3g2 e3e4","{move=b4f4, main_pv=b4f4,h4g3,f4c4,h5c5,c4c5,d6c5,e2e3,g3g2,e3e4, helper_submitted=3, aborted=false, helper_exited=3, helper_exceptions=0, search_elapsed_ns=138767300, helper_started=3, main_score_cp=19, main_qnodes=161166, source=main-result, main_tt_hits=42365, abort_ms=138, main_move=b4f4, main_nodes=79510, search=226, main_depth=13, legal=true, helper_pending=0, bestmove_ms=138, event=bestmove, latest_move=b4f4}"
"measured","2","13","8/2p5/3p4/KP5r/1R3p1k/8/4P1P1/8 w - - 0 1","1","227","13","134731","298233","52919","236","570894","97","97","b4f4","b4f4","main-result","true","134731","566693.810","237749200","0","0","0","0","info depth 13 seldepth 28 score cp 19 nodes 134731 nps 570894 time 236 hashfull 97 pv b4f4 h4g3 f4f3 g3g2 f3c3 h5c5 c3c5 d6c5 e2e4 c5c4 a5b4 g2f3 e4e5 f3f4","{move=b4f4, main_pv=b4f4,h4g3,f4f3,g3g2,f3c3,h5c5,c3c5,d6c5,e2e4,c5c4,a5b4,g2f3,e4e5,f3f4, helper_submitted=0, aborted=false, helper_exited=0, helper_exceptions=0, search_elapsed_ns=237626700, helper_started=0, main_score_cp=19, main_qnodes=298233, source=main-result, main_tt_hits=52919, abort_ms=237, main_move=b4f4, main_nodes=134731, search=227, main_depth=13, legal=true, helper_pending=0, bestmove_ms=237, event=bestmove, latest_move=b4f4}"
