"run_type","pass","position","threads","search","helper","exit_cause","completed_depth","bestmove","helper_nodes","helper_elapsed_ns","helper_nps","tt_reads","tt_writes","tt_other","after_abort","after_generation","after_clear","after_resize","reads_after_abort","writes_after_abort","other_after_abort","reads_after_generation","writes_after_generation","other_after_generation","reads_after_clear","writes_after_clear","other_after_clear","reads_after_resize","writes_after_resize","other_after_resize","diagnostic"
"measured","6","2","4","566","2","helper-abort","13","e1d2","5493","6268000","876356.094","12715","5480","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=6295100, other_after_abort=0, writes_after_generation=0, abort_ms=6, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=5480, reads_after_generation=0, search=566, helper=2, writes_after_clear=0, writes_after_resize=0, bestmove_ms=6, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=6268000, writes_after_abort=0, helper_nodes=5493, bestmove=e1d2, other_after_resize=0, exit_cause=helper-abort, tt_reads=12715, other_after_generation=0, exit_ms=6}"
"measured","6","3","4","568","3","helper-abort","13","c4c5","562052","2207227000","254641.684","1027723","556954","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=2207293000, other_after_abort=0, writes_after_generation=0, abort_ms=2207, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=556954, reads_after_generation=0, search=568, helper=3, writes_after_clear=0, writes_after_resize=0, bestmove_ms=2207, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=2207227000, writes_after_abort=0, helper_nodes=562052, bestmove=c4c5, other_after_resize=0, exit_cause=helper-abort, tt_reads=1027723, other_after_generation=0, exit_ms=2207}"
"measured","6","3","4","568","1","helper-abort","13","c4c5","563414","2207266100","255254.226","1026719","558331","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=2207293000, other_after_abort=0, writes_after_generation=0, abort_ms=2207, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=558331, reads_after_generation=0, search=568, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=2207, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=2207266100, writes_after_abort=0, helper_nodes=563414, bestmove=c4c5, other_after_resize=0, exit_cause=helper-abort, tt_reads=1026719, other_after_generation=0, exit_ms=2207}"
"measured","6","3","4","568","2","helper-abort","13","c4c5","566061","2207261700","256453.958","1026219","561093","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=2207293000, other_after_abort=0, writes_after_generation=0, abort_ms=2207, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=561093, reads_after_generation=0, search=568, helper=2, writes_after_clear=0, writes_after_resize=0, bestmove_ms=2207, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=2207261700, writes_after_abort=0, helper_nodes=566061, bestmove=c4c5, other_after_resize=0, exit_cause=helper-abort, tt_reads=1026219, other_after_generation=0, exit_ms=2207}"
"measured","6","3","2","570","1","helper-abort","13","c4c5","545167","1899502800","287005.105","883266","539156","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=1899556900, other_after_abort=0, writes_after_generation=0, abort_ms=1899, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=539156, reads_after_generation=0, search=570, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=1899, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=1899502800, writes_after_abort=0, helper_nodes=545167, bestmove=c4c5, other_after_resize=0, exit_cause=helper-abort, tt_reads=883266, other_after_generation=0, exit_ms=1899}"
"measured","6","4","2","572","1","helper-abort","12","b5c4","198349","562375600","352698.446","295167","197467","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=562427100, other_after_abort=0, writes_after_generation=0, abort_ms=562, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=197467, reads_after_generation=0, search=572, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=562, tt_other=1, event=exit, start_ms=0, completed_depth=12, submit_ms=0, after_abort=1, after_clear=0, reads_after_resize=0, helper_elapsed_ns=562375600, writes_after_abort=1, helper_nodes=198349, bestmove=b5c4, other_after_resize=0, exit_cause=helper-abort, tt_reads=295167, other_after_generation=0, exit_ms=562}"
"measured","6","4","4","573","2","helper-abort","12","b5c4","104481","308105400","339107.981","157195","103866","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=308142600, other_after_abort=0, writes_after_generation=0, abort_ms=308, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=103866, reads_after_generation=0, search=573, helper=2, writes_after_clear=0, writes_after_resize=0, bestmove_ms=308, tt_other=1, event=exit, start_ms=0, completed_depth=12, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=308105400, writes_after_abort=0, helper_nodes=104481, bestmove=b5c4, other_after_resize=0, exit_cause=helper-abort, tt_reads=157195, other_after_generation=0, exit_ms=308}"
"measured","6","4","4","573","3","helper-abort","13","b5c4","111011","308100100","360308.225","195274","110520","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=308141100, other_after_abort=0, writes_after_generation=0, abort_ms=308, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=110520, reads_after_generation=0, search=573, helper=3, writes_after_clear=0, writes_after_resize=0, bestmove_ms=308, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=308100100, writes_after_abort=0, helper_nodes=111011, bestmove=b5c4, other_after_resize=0, exit_cause=helper-abort, tt_reads=195274, other_after_generation=0, exit_ms=308}"
"measured","6","4","4","573","1","helper-abort","13","b5c4","111154","308111900","360758.543","181022","110683","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=308141300, other_after_abort=0, writes_after_generation=0, abort_ms=308, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=110683, reads_after_generation=0, search=573, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=308, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=308111900, writes_after_abort=0, helper_nodes=111154, bestmove=b5c4, other_after_resize=0, exit_cause=helper-abort, tt_reads=181022, other_after_generation=0, exit_ms=308}"
"measured","6","5","2","574","1","helper-abort","13","d1d3","560092","1614779100","346853.635","784561","555310","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=1614808600, other_after_abort=0, writes_after_generation=0, abort_ms=1614, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=555310, reads_after_generation=0, search=574, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=1614, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=1614779100, writes_after_abort=0, helper_nodes=560092, bestmove=d1d3, other_after_resize=0, exit_cause=helper-abort, tt_reads=784561, other_after_generation=0, exit_ms=1614}"
"measured","6","5","4","575","3","helper-abort","13","d1d3","379169","1145945400","330878.766","561763","375437","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=1145985100, other_after_abort=0, writes_after_generation=0, abort_ms=1145, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=375437, reads_after_generation=0, search=575, helper=3, writes_after_clear=0, writes_after_resize=0, bestmove_ms=1145, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=1145945400, writes_after_abort=0, helper_nodes=379169, bestmove=d1d3, other_after_resize=0, exit_cause=helper-abort, tt_reads=561763, other_after_generation=0, exit_ms=1145}"
"measured","6","5","4","575","2","helper-abort","12","d1d3","361590","1145949200","315537.547","523983","358157","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=1145987700, other_after_abort=0, writes_after_generation=0, abort_ms=1145, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=358157, reads_after_generation=0, search=575, helper=2, writes_after_clear=0, writes_after_resize=0, bestmove_ms=1145, tt_other=1, event=exit, start_ms=0, completed_depth=12, submit_ms=0, after_abort=1, after_clear=0, reads_after_resize=0, helper_elapsed_ns=1145949200, writes_after_abort=1, helper_nodes=361590, bestmove=d1d3, other_after_resize=0, exit_cause=helper-abort, tt_reads=523983, other_after_generation=0, exit_ms=1145}"
"measured","6","5","4","575","1","helper-abort","12","g1h1","362343","1145959300","316191.858","510537","359188","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=1145987100, other_after_abort=0, writes_after_generation=0, abort_ms=1145, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=359188, reads_after_generation=0, search=575, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=1145, tt_other=1, event=exit, start_ms=0, completed_depth=12, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=1145959300, writes_after_abort=0, helper_nodes=362343, bestmove=g1h1, other_after_resize=0, exit_cause=helper-abort, tt_reads=510537, other_after_generation=0, exit_ms=1145}"
"measured","6","6","4","577","2","helper-abort","13","b4b2","524197","1543869400","339534.549","911805","520671","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=1543905300, other_after_abort=0, writes_after_generation=0, abort_ms=1543, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=520671, reads_after_generation=0, search=577, helper=2, writes_after_clear=0, writes_after_resize=0, bestmove_ms=1543, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=1543869400, writes_after_abort=0, helper_nodes=524197, bestmove=b4b2, other_after_resize=0, exit_cause=helper-abort, tt_reads=911805, other_after_generation=0, exit_ms=1543}"
"measured","6","6","4","577","1","helper-abort","13","b4b2","504224","1543869400","326597.574","857892","500946","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=1543905300, other_after_abort=0, writes_after_generation=0, abort_ms=1543, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=500946, reads_after_generation=0, search=577, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=1543, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=1543869400, writes_after_abort=0, helper_nodes=504224, bestmove=b4b2, other_after_resize=0, exit_cause=helper-abort, tt_reads=857892, other_after_generation=0, exit_ms=1543}"
"measured","6","6","4","577","3","helper-abort","13","b4b2","519291","1543866000","336357.560","909313","516009","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=1543905200, other_after_abort=0, writes_after_generation=0, abort_ms=1543, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=516009, reads_after_generation=0, search=577, helper=3, writes_after_clear=0, writes_after_resize=0, bestmove_ms=1543, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=1543866000, writes_after_abort=0, helper_nodes=519291, bestmove=b4b2, other_after_resize=0, exit_cause=helper-abort, tt_reads=909313, other_after_generation=0, exit_ms=1543}"
"measured","6","6","2","579","1","helper-abort","12","b4b2","435153","1208312600","360132.800","702588","432259","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=1208353500, other_after_abort=0, writes_after_generation=0, abort_ms=1208, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=432259, reads_after_generation=0, search=579, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=1208, tt_other=1, event=exit, start_ms=0, completed_depth=12, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=1208312600, writes_after_abort=0, helper_nodes=435153, bestmove=b4b2, other_after_resize=0, exit_cause=helper-abort, tt_reads=702588, other_after_generation=0, exit_ms=1208}"
"measured","6","7","2","581","1","helper-abort","12","f3d4","581271","1370629700","424090.475","786323","575712","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=1370668300, other_after_abort=0, writes_after_generation=0, abort_ms=1370, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=575712, reads_after_generation=0, search=581, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=1370, tt_other=1, event=exit, start_ms=0, completed_depth=12, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=1370629700, writes_after_abort=0, helper_nodes=581271, bestmove=f3d4, other_after_resize=0, exit_cause=helper-abort, tt_reads=786323, other_after_generation=0, exit_ms=1370}"
"measured","6","7","4","582","1","helper-abort","12","f3d4","368435","928583400","396771.039","534960","364410","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=928627800, other_after_abort=0, writes_after_generation=0, abort_ms=928, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=364410, reads_after_generation=0, search=582, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=928, tt_other=1, event=exit, start_ms=0, completed_depth=12, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=928583400, writes_after_abort=0, helper_nodes=368435, bestmove=f3d4, other_after_resize=0, exit_cause=helper-abort, tt_reads=534960, other_after_generation=0, exit_ms=928}"
"measured","6","7","4","582","3","helper-abort","13","f3d4","357619","928557500","385133.931","509392","353984","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=928626700, other_after_abort=0, writes_after_generation=0, abort_ms=928, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=353984, reads_after_generation=0, search=582, helper=3, writes_after_clear=0, writes_after_resize=0, bestmove_ms=928, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=928557500, writes_after_abort=0, helper_nodes=357619, bestmove=f3d4, other_after_resize=0, exit_cause=helper-abort, tt_reads=509392, other_after_generation=0, exit_ms=928}"
"measured","6","7","4","582","2","helper-abort","13","f3d4","366070","928574800","394227.799","508398","362449","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=928626600, other_after_abort=0, writes_after_generation=0, abort_ms=928, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=362449, reads_after_generation=0, search=582, helper=2, writes_after_clear=0, writes_after_resize=0, bestmove_ms=928, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=928574800, writes_after_abort=0, helper_nodes=366070, bestmove=f3d4, other_after_resize=0, exit_cause=helper-abort, tt_reads=508398, other_after_generation=0, exit_ms=928}"
"measured","6","8","2","583","1","helper-abort","13","b3c2","886694","2439636800","363453.281","1324077","882476","1","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=2439666900, other_after_abort=0, writes_after_generation=0, abort_ms=2439, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=882476, reads_after_generation=0, search=583, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=2439, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=1, after_clear=0, reads_after_resize=0, helper_elapsed_ns=2439636800, writes_after_abort=1, helper_nodes=886694, bestmove=b3c2, other_after_resize=0, exit_cause=helper-abort, tt_reads=1324077, other_after_generation=0, exit_ms=2439}"
"measured","6","8","4","584","3","helper-abort","13","b3c2","521357","1536851700","339237.026","888378","518936","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=1536893800, other_after_abort=0, writes_after_generation=0, abort_ms=1536, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=518936, reads_after_generation=0, search=584, helper=3, writes_after_clear=0, writes_after_resize=0, bestmove_ms=1536, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=1536851700, writes_after_abort=0, helper_nodes=521357, bestmove=b3c2, other_after_resize=0, exit_cause=helper-abort, tt_reads=888378, other_after_generation=0, exit_ms=1536}"
"measured","6","8","4","584","1","helper-abort","13","b3c2","506839","1536860900","329788.467","822777","504360","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=1536893800, other_after_abort=0, writes_after_generation=0, abort_ms=1536, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=504360, reads_after_generation=0, search=584, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=1536, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=1536860900, writes_after_abort=0, helper_nodes=506839, bestmove=b3c2, other_after_resize=0, exit_cause=helper-abort, tt_reads=822777, other_after_generation=0, exit_ms=1536}"
"measured","6","8","4","584","2","helper-abort","13","b3c2","512859","1536857500","333706.281","888642","510412","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=1536893800, other_after_abort=0, writes_after_generation=0, abort_ms=1536, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=510412, reads_after_generation=0, search=584, helper=2, writes_after_clear=0, writes_after_resize=0, bestmove_ms=1536, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=1536857500, writes_after_abort=0, helper_nodes=512859, bestmove=b3c2, other_after_resize=0, exit_cause=helper-abort, tt_reads=888642, other_after_generation=0, exit_ms=1536}"
"measured","6","9","4","586","2","helper-abort","12","c6g6","121316","252145300","481135.282","217302","120329","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=252182900, other_after_abort=0, writes_after_generation=0, abort_ms=252, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=120329, reads_after_generation=0, search=586, helper=2, writes_after_clear=0, writes_after_resize=0, bestmove_ms=252, tt_other=1, event=exit, start_ms=0, completed_depth=12, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=252145300, writes_after_abort=0, helper_nodes=121316, bestmove=c6g6, other_after_resize=0, exit_cause=helper-abort, tt_reads=217302, other_after_generation=0, exit_ms=252}"
"measured","6","9","4","586","1","helper-abort","13","c6g6","124228","252146600","492681.638","212210","123378","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=252181900, other_after_abort=0, writes_after_generation=0, abort_ms=252, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=123378, reads_after_generation=0, search=586, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=252, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=252146600, writes_after_abort=0, helper_nodes=124228, bestmove=c6g6, other_after_resize=0, exit_cause=helper-abort, tt_reads=212210, other_after_generation=0, exit_ms=252}"
"measured","6","9","4","586","3","helper-abort","13","c6g6","126713","252139700","502550.768","218093","125835","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=252181900, other_after_abort=0, writes_after_generation=0, abort_ms=252, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=125835, reads_after_generation=0, search=586, helper=3, writes_after_clear=0, writes_after_resize=0, bestmove_ms=252, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=252139700, writes_after_abort=0, helper_nodes=126713, bestmove=c6g6, other_after_resize=0, exit_cause=helper-abort, tt_reads=218093, other_after_generation=0, exit_ms=252}"
"measured","6","9","2","588","1","helper-abort","13","c6g6","185411","358852300","516677.753","286286","184308","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=358903700, other_after_abort=0, writes_after_generation=0, abort_ms=358, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=184308, reads_after_generation=0, search=588, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=358, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=358852300, writes_after_abort=0, helper_nodes=185411, bestmove=c6g6, other_after_resize=0, exit_cause=helper-abort, tt_reads=286286, other_after_generation=0, exit_ms=358}"
"measured","6","10","2","590","1","helper-abort","13","c6d4","830661","2484702200","334310.084","1045907","826500","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=2484736400, other_after_abort=0, writes_after_generation=0, abort_ms=2484, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=826500, reads_after_generation=0, search=590, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=2484, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=2484702200, writes_after_abort=0, helper_nodes=830661, bestmove=c6d4, other_after_resize=0, exit_cause=helper-abort, tt_reads=1045907, other_after_generation=0, exit_ms=2484}"
"measured","6","10","4","591","3","helper-abort","13","a7a6","813221","2503344300","324853.837","1068525","809131","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=2503398200, other_after_abort=0, writes_after_generation=0, abort_ms=2503, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=809131, reads_after_generation=0, search=591, helper=3, writes_after_clear=0, writes_after_resize=0, bestmove_ms=2503, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=2503344300, writes_after_abort=0, helper_nodes=813221, bestmove=a7a6, other_after_resize=0, exit_cause=helper-abort, tt_reads=1068525, other_after_generation=0, exit_ms=2503}"
"measured","6","10","4","591","1","helper-abort","13","a7a6","815136","2503358800","325616.927","1046259","810486","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=2503398000, other_after_abort=0, writes_after_generation=0, abort_ms=2503, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=810486, reads_after_generation=0, search=591, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=2503, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=2503358800, writes_after_abort=0, helper_nodes=815136, bestmove=a7a6, other_after_resize=0, exit_cause=helper-abort, tt_reads=1046259, other_after_generation=0, exit_ms=2503}"
"measured","6","10","4","591","2","helper-abort","13","a7a6","811182","2503358900","324037.436","1043826","807124","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=2503398100, other_after_abort=0, writes_after_generation=0, abort_ms=2503, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=807124, reads_after_generation=0, search=591, helper=2, writes_after_clear=0, writes_after_resize=0, bestmove_ms=2503, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=2503358900, writes_after_abort=0, helper_nodes=811182, bestmove=a7a6, other_after_resize=0, exit_cause=helper-abort, tt_reads=1043826, other_after_generation=0, exit_ms=2503}"
"measured","6","11","2","592","1","helper-abort","13","e4f3","148442","201352000","737226.350","256928","144738","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=201380300, other_after_abort=0, writes_after_generation=0, abort_ms=201, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=144738, reads_after_generation=0, search=592, helper=1, writes_after_clear=0, writes_after_resize=0, bestmove_ms=201, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=201352000, writes_after_abort=0, helper_nodes=148442, bestmove=e4f3, other_after_resize=0, exit_cause=helper-abort, tt_reads=256928, other_after_generation=0, exit_ms=201}"
"measured","6","11","4","593","2","helper-abort","13","e4f3","88754","126250300","703000.310","166503","86269","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","{exception=-, reads_after_abort=0, reads_after_clear=0, search_elapsed_ns=126283500, other_after_abort=0, writes_after_generation=0, abort_ms=126, after_resize=0, other_after_clear=0, after_generation=0, tt_writes=86269, reads_after_generation=0, search=593, helper=2, writes_after_clear=0, writes_after_resize=0, bestmove_ms=126, tt_other=1, event=exit, start_ms=0, completed_depth=13, submit_ms=0, after_abort=0, after_clear=0, reads_after_resize=0, helper_elapsed_ns=126250300, writes_after_abort=0, helper_nodes=88754, bestmove=e4f3, other_after_resize=0, exit_cause=helper-abort, tt_reads=166503, other_after_generation=0, exit_ms=126}"
