param_name,idx,fisher_diagonal,activation_count,value,min_value,max_value,status
KNIGHT_PST_EG[14],218,2.616995e-10,2371,3.0,-200.0,200.0,STARVED
KING_PST_EG[13],729,2.620406e-10,2788,38.0,-200.0,200.0,STARVED
KNIGHT_PST_MG[22],162,2.629637e-10,4092,58.0,-200.0,200.0,STARVED
KNIGHT_PST_MG[33],173,2.635048e-10,5535,14.0,-200.0,200.0,STARVED
QUEEN_PST_EG[45],633,2.647187e-10,9276,63.0,-200.0,200.0,STARVED
KNIGHT_PST_MG[20],160,2.664760e-10,6620,76.0,-200.0,200.0,STARVED
KING_PST_MG[43],695,2.712558e-10,24041,-48.0,-200.0,200.0,STARVED
QUEEN_PST_EG[35],623,2.755163e-10,8214,85.0,-200.0,200.0,STARVED
BISHOP_PST_EG[3],335,2.767464e-10,2822,26.0,-200.0,200.0,STARVED
KNIGHT_PST_MG[24],164,2.775633e-10,5242,-11.0,-200.0,200.0,STARVED
BISHOP_PST_MG[63],331,2.791570e-10,2824,21.0,-200.0,200.0,STARVED
BISHOP_PST_EG[55],387,2.802016e-10,3725,-7.0,-200.0,200.0,STARVED
QUEEN_PST_EG[41],629,2.815370e-10,12516,0.0,-200.0,200.0,STARVED
QUEEN_PST_EG[44],632,2.824818e-10,8474,50.0,-200.0,200.0,STARVED
KNIGHT_PST_EG[16],220,2.877143e-10,2986,-25.0,-200.0,200.0,STARVED
ROOK_PST_MG[19],415,2.888595e-10,10967,18.0,-200.0,200.0,STARVED
KNIGHT_PST_EG[23],227,2.905365e-10,2446,-49.0,-200.0,200.0,STARVED
BISHOP_PST_MG[15],283,2.917213e-10,2960,-53.0,-200.0,200.0,STARVED
KNIGHT_PST_EG[58],262,2.937712e-10,3752,4.0,-200.0,200.0,STARVED
KNIGHT_PST_MG[48],188,2.973800e-10,2599,15.0,-200.0,200.0,STARVED
QUEEN_PST_MG[19],543,2.974187e-10,3778,12.0,-200.0,200.0,STARVED
BISHOP_PST_MG[39],307,2.996554e-10,4181,36.0,-200.0,200.0,STARVED
KNIGHT_PST_EG[47],251,2.999033e-10,8872,5.0,-200.0,200.0,STARVED
KNIGHT_PST_MG[17],157,3.004845e-10,5994,44.0,-200.0,200.0,STARVED
KNIGHT_PST_EG[61],265,3.007892e-10,5145,7.0,-200.0,200.0,STARVED
QUEEN_PST_EG[42],630,3.008697e-10,8363,48.0,-200.0,200.0,STARVED
BISHOP_PST_MG[32],300,3.019014e-10,5464,29.0,-200.0,200.0,STARVED
QUEEN_PST_MG[10],534,3.058562e-10,3787,19.0,-200.0,200.0,STARVED
QUEEN_PST_MG[17],541,3.099759e-10,3750,15.0,-200.0,200.0,STARVED
BISHOP_PST_MG[19],287,3.141420e-10,7746,33.0,-200.0,200.0,STARVED
ROOK_PST_MG[31],427,3.148375e-10,8812,-24.0,-200.0,200.0,STARVED
ROOK_PST_MG[11],407,3.148533e-10,13109,69.0,-200.0,200.0,STARVED
QUEEN_PST_MG[54],578,3.187666e-10,2973,58.0,-200.0,200.0,STARVED
BISHOP_PST_MG[9],277,3.282712e-10,6160,30.0,-200.0,200.0,STARVED
BISHOP_PST_EG[56],388,3.291381e-10,4059,10.0,-200.0,200.0,STARVED
BISHOP_PST_MG[57],325,3.297767e-10,4277,42.0,-200.0,200.0,STARVED
BISHOP_PST_EG[57],389,3.300129e-10,4143,17.0,-200.0,200.0,STARVED
ROOK_PST_MG[18],414,3.300883e-10,12757,4.0,-200.0,200.0,STARVED
ROOK_PST_MG[17],413,3.328409e-10,13597,9.0,-200.0,200.0,STARVED
BISHOP_PST_EG[39],371,3.330018e-10,4028,13.0,-200.0,200.0,STARVED
KING_PST_EG[24],740,3.332479e-10,2745,-19.0,-200.0,200.0,STARVED
BISHOP_PST_MG[29],297,3.357304e-10,7491,37.0,-200.0,200.0,STARVED
